source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
Kham!,-Mem!,Kham.,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
It's so nice to finally meet you.,Rất vui được gặp cô.,Rất vui vì cuối cùng đã được gặp chị.,12.462989337200145,0.7368421052631579,0.4705882352941177,0.631578947368421,0.46458333333333335,"{'rouge1': Score(precision=1.0, recall=0.5833333333333334, fmeasure=0.7368421052631579), 'rouge2': Score(precision=0.6666666666666666, recall=0.36363636363636365, fmeasure=0.4705882352941177), 'rougeL': Score(precision=0.8571428571428571, recall=0.5, fmeasure=0.631578947368421)}"
Who pulled me out?,Ai kéo tôi ra?,Ai đã kéo mẹ ra ngoài?,10.126442477235681,0.7692307692307692,0.3636363636363636,0.6153846153846153,0.2941176470588235,"{'rouge1': Score(precision=0.8333333333333334, recall=0.7142857142857143, fmeasure=0.7692307692307692), 'rouge2': Score(precision=0.4, recall=0.3333333333333333, fmeasure=0.3636363636363636), 'rougeL': Score(precision=0.6666666666666666, recall=0.5714285714285714, fmeasure=0.6153846153846153)}"
Carl Massey?,- Carl Massy?,Carl Massey?,18.99589214128981,0.5,0.0,0.5,0.32258064516129037,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}"
"Yeah, you make a good impression.","Phải, anh làm cho tôi ấn tượng đấy.","Yeah, chị tạo ấn tượng rất tốt đấy.",12.549310621989482,0.4166666666666667,0.18181818181818182,0.4166666666666667,0.446,"{'rouge1': Score(precision=0.4166666666666667, recall=0.4166666666666667, fmeasure=0.4166666666666667), 'rouge2': Score(precision=0.18181818181818182, recall=0.18181818181818182, fmeasure=0.18181818181818182), 'rougeL': Score(precision=0.4166666666666667, recall=0.4166666666666667, fmeasure=0.4166666666666667)}"
You thought I was an amateur?,Anh nghĩ tôi là người đồng tính?,mày nghĩ tao là loại cùi bắp à (^^),3.9832534781768225,0.380952380952381,0.0,0.28571428571428564,0.09345794392523364,"{'rouge1': Score(precision=0.4, recall=0.36363636363636365, fmeasure=0.380952380952381), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3, recall=0.2727272727272727, fmeasure=0.28571428571428564)}"
- Answer the question.,- Trả lời câu hỏi đi.,- Ta sẽ không làm thế. - Trả lời đi.,15.048220633585794,0.4210526315789474,0.3529411764705882,0.4210526315789474,0.4208695652173913,"{'rouge1': Score(precision=0.5, recall=0.36363636363636365, fmeasure=0.4210526315789474), 'rouge2': Score(precision=0.42857142857142855, recall=0.3, fmeasure=0.3529411764705882), 'rougeL': Score(precision=0.5, recall=0.36363636363636365, fmeasure=0.4210526315789474)}"
- I'll go.,- Tôi sẽ đi.,- Em sẽ đi.,42.7287006396234,0.5714285714285715,0.4,0.5714285714285715,0.7500000000000001,"{'rouge1': Score(precision=0.5, recall=0.6666666666666666, fmeasure=0.5714285714285715), 'rouge2': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rougeL': Score(precision=0.5, recall=0.6666666666666666, fmeasure=0.5714285714285715)}"
Thank you.,Cảm ơn.,Cám ơn,27.516060407455225,1.0,1.0,1.0,0.2380952380952381,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
"What's up, Chloe?","Sao rồi, Chloe?","Khỏe không, Chloe?",39.76353643835254,0.22222222222222224,0.0,0.22222222222222224,0.5888888888888889,"{'rouge1': Score(precision=0.25, recall=0.2, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.2, fmeasure=0.22222222222222224)}"
"I love you, too, baby.","Anh cũng yêu em, baby.",con à.,6.567274736060395,0.0,0.0,0.0,0.14705882352941177,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
Those are my daddy's boots.,Đó là giày của bố tôi.,Đó là mấy đôi bốt of bố.,13.540372457315735,0.625,0.14285714285714285,0.5,0.39952531645569617,"{'rouge1': Score(precision=0.625, recall=0.625, fmeasure=0.625), 'rouge2': Score(precision=0.14285714285714285, recall=0.14285714285714285, fmeasure=0.14285714285714285), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}"
Get the fuck off me!,Tránh xa tao ra!,Tránh xa tao ra!,100.00000000000004,1.0,1.0,1.0,0.996,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Because I did it.,Bởi vì tôi đã làm được.,Tôi đã làm đấy.,14.535768424205482,0.6153846153846154,0.5454545454545454,0.6153846153846154,0.7211538461538461,"{'rouge1': Score(precision=0.5, recall=0.8, fmeasure=0.6153846153846154), 'rouge2': Score(precision=0.42857142857142855, recall=0.75, fmeasure=0.5454545454545454), 'rougeL': Score(precision=0.5, recall=0.8, fmeasure=0.6153846153846154)}"
Good to see you!,Rất vui được gặp anh!,Xin chào,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
- Did he have a message for me?,- Anh ấy có tin nhắn gì cho tôi không?,- Ông ấy có nhắn gì cho tôi không?,53.48259312838876,0.8695652173913043,0.761904761904762,0.8695652173913043,0.8745874587458746,"{'rouge1': Score(precision=0.8333333333333334, recall=0.9090909090909091, fmeasure=0.8695652173913043), 'rouge2': Score(precision=0.7272727272727273, recall=0.8, fmeasure=0.761904761904762), 'rougeL': Score(precision=0.8333333333333334, recall=0.9090909090909091, fmeasure=0.8695652173913043)}"
You sure must go out a lot.,Chắc anh phải đi chơi nhiều lắm.,Cô chắc phải đi chơi rất nhiều.,23.356898886410004,0.75,0.5454545454545454,0.75,0.6388888888888888,"{'rouge1': Score(precision=0.75, recall=0.75, fmeasure=0.75), 'rouge2': Score(precision=0.5454545454545454, recall=0.5454545454545454, fmeasure=0.5454545454545454), 'rougeL': Score(precision=0.75, recall=0.75, fmeasure=0.75)}"
Milk or plain.,Ít hoặc đơn giản.,Có sữa hay không có sữa.,7.160476144948854,0.13333333333333333,0.0,0.13333333333333333,0.07352941176470587,"{'rouge1': Score(precision=0.16666666666666666, recall=0.1111111111111111, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.1111111111111111, fmeasure=0.13333333333333333)}"
"Hey, guys.","Này, các cậu.",Này các anh.,14.058533129758727,0.7272727272727272,0.6666666666666665,0.7272727272727272,0.36585365853658536,"{'rouge1': Score(precision=0.6666666666666666, recall=0.8, fmeasure=0.7272727272727272), 'rouge2': Score(precision=0.6, recall=0.75, fmeasure=0.6666666666666665), 'rougeL': Score(precision=0.6666666666666666, recall=0.8, fmeasure=0.7272727272727272)}"
Not our division.,Không phải của chúng ta.,Không phải tổ của chúng ta.,51.15078115793242,0.9473684210526316,0.823529411764706,0.9473684210526316,0.8534621578099838,"{'rouge1': Score(precision=1.0, recall=0.9, fmeasure=0.9473684210526316), 'rouge2': Score(precision=0.875, recall=0.7777777777777778, fmeasure=0.823529411764706), 'rougeL': Score(precision=1.0, recall=0.9, fmeasure=0.9473684210526316)}"
I'm a busy man.,Tôi là một người đàn ông bận rộn.,Tôi là một người bận rộn.,43.167001068522524,0.9166666666666666,0.8181818181818182,0.9166666666666666,0.9608843537414966,"{'rouge1': Score(precision=0.8461538461538461, recall=1.0, fmeasure=0.9166666666666666), 'rouge2': Score(precision=0.75, recall=0.9, fmeasure=0.8181818181818182), 'rougeL': Score(precision=0.8461538461538461, recall=1.0, fmeasure=0.9166666666666666)}"
There is one thing about me that should mean a great deal to you right now.,Có một điều ở anh có ý nghĩa rất lớn với em lúc này.,Tôi có một điều có thể là Rất có ý nghĩa đối với cô lúc này.,16.84849930148333,0.7906976744186046,0.5365853658536586,0.6511627906976744,0.6016332152695789,"{'rouge1': Score(precision=0.85, recall=0.7391304347826086, fmeasure=0.7906976744186046), 'rouge2': Score(precision=0.5789473684210527, recall=0.5, fmeasure=0.5365853658536586), 'rougeL': Score(precision=0.7, recall=0.6086956521739131, fmeasure=0.6511627906976744)}"
"Your son, he asked me to bring you this.","Con trai ông, nó nhờ tôi đem cái này cho ông.","Con trai ngài, anh ấy nhờ tôi đem cái này về cho ngài.",31.17715320626358,0.8125000000000001,0.6666666666666667,0.8125000000000001,0.6334459459459458,"{'rouge1': Score(precision=0.9285714285714286, recall=0.7222222222222222, fmeasure=0.8125000000000001), 'rouge2': Score(precision=0.7692307692307693, recall=0.5882352941176471, fmeasure=0.6666666666666667), 'rougeL': Score(precision=0.9285714285714286, recall=0.7222222222222222, fmeasure=0.8125000000000001)}"
_,& Xuất ra danh sách,Có thể róc thịt em tới tận xương trong tích tắc.,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,"{'rouge1': Score(precision=0.3333333333333333, recall=0.1111111111111111, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.1111111111111111, fmeasure=0.16666666666666666)}"
- Yours?,- Còn anh?,- Của ông hả?,14.794015674776452,0.28571428571428575,0.0,0.28571428571428575,0.20408163265306123,"{'rouge1': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575)}"
"No money, Marty.","Không tiền, Marty.","Không cần tiền, Marty.",57.89300674674101,0.8333333333333333,0.6,0.8333333333333333,0.8203389830508474,"{'rouge1': Score(precision=1.0, recall=0.7142857142857143, fmeasure=0.8333333333333333), 'rouge2': Score(precision=0.75, recall=0.5, fmeasure=0.6), 'rougeL': Score(precision=1.0, recall=0.7142857142857143, fmeasure=0.8333333333333333)}"
Do you know anything about teenage boys?,Anh có biết gì về nam giới không?,Em có biết chút gì về con trai mới lớn không?,11.834103289135049,0.5925925925925926,0.4,0.5925925925925926,0.48076923076923084,"{'rouge1': Score(precision=0.7272727272727273, recall=0.5, fmeasure=0.5925925925925926), 'rouge2': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rougeL': Score(precision=0.7272727272727273, recall=0.5, fmeasure=0.5925925925925926)}"
No...,Không...,Di chuyển!,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
Remember your promise,♪ Hãy ghi nhớ lời hứa ♪,Anh nhớ giữ lời hứa nhé.,14.535768424205482,0.625,0.42857142857142855,0.625,0.3650793650793651,"{'rouge1': Score(precision=0.625, recall=0.625, fmeasure=0.625), 'rouge2': Score(precision=0.42857142857142855, recall=0.42857142857142855, fmeasure=0.42857142857142855), 'rougeL': Score(precision=0.625, recall=0.625, fmeasure=0.625)}"
Would you like something?,Cô muốn uống gì không?,Sơ uống gì không?,50.81327481546147,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.778186274509804,"{'rouge1': Score(precision=0.625, recall=0.8333333333333334, fmeasure=0.7142857142857143), 'rouge2': Score(precision=0.5714285714285714, recall=0.8, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.625, recall=0.8333333333333334, fmeasure=0.7142857142857143)}"
"Bad, you know, non-talking rodents around here.","Rất tệ, anh biết đấy, không nói chuyện ở đây.","Dở... À, không có cái gì ở đây là hỏng cả.",5.832991944906044,0.29629629629629634,0.08,0.29629629629629634,0.22706834532374098,"{'rouge1': Score(precision=0.2857142857142857, recall=0.3076923076923077, fmeasure=0.29629629629629634), 'rouge2': Score(precision=0.07692307692307693, recall=0.08333333333333333, fmeasure=0.08), 'rougeL': Score(precision=0.2857142857142857, recall=0.3076923076923077, fmeasure=0.29629629629629634)}"
We'll rescue the civilians.,Chúng ta sẽ giải cứu thường dân.,Chúng tôi đang giải cứu thường dân.,54.10822690539397,0.8,0.6956521739130435,0.8,0.7361111111111112,"{'rouge1': Score(precision=0.8333333333333334, recall=0.7692307692307693, fmeasure=0.8), 'rouge2': Score(precision=0.7272727272727273, recall=0.6666666666666666, fmeasure=0.6956521739130435), 'rougeL': Score(precision=0.8333333333333334, recall=0.7692307692307693, fmeasure=0.8)}"
"Well, maybe is not just lightening.","À, có lẽ không chỉ là nhẹ nhàng.",Có lẽ không chỉ có sấm sét.,17.747405280050266,0.5263157894736842,0.47058823529411764,0.5263157894736842,0.5439024390243904,"{'rouge1': Score(precision=0.5555555555555556, recall=0.5, fmeasure=0.5263157894736842), 'rouge2': Score(precision=0.5, recall=0.4444444444444444, fmeasure=0.47058823529411764), 'rougeL': Score(precision=0.5555555555555556, recall=0.5, fmeasure=0.5263157894736842)}"
He thinks the Americans have drowned.,Hắn nghĩ người Mỹ đã chết.,Ông ta nghĩ người Mỹ đã chết đuối.,48.35447404743731,0.6666666666666665,0.6250000000000001,0.6666666666666665,0.6691919191919192,"{'rouge1': Score(precision=0.75, recall=0.6, fmeasure=0.6666666666666665), 'rouge2': Score(precision=0.7142857142857143, recall=0.5555555555555556, fmeasure=0.6250000000000001), 'rougeL': Score(precision=0.75, recall=0.6, fmeasure=0.6666666666666665)}"
"Oh, so anything you need, Jeff?","Ồ, vậy anh cần gì không, Jeff?","Vậy, anh còn cần gì nữa không, Jeff?",30.374414220764557,0.8181818181818181,0.7000000000000001,0.8181818181818181,0.7548986295163665,"{'rouge1': Score(precision=1.0, recall=0.6923076923076923, fmeasure=0.8181818181818181), 'rouge2': Score(precision=0.875, recall=0.5833333333333334, fmeasure=0.7000000000000001), 'rougeL': Score(precision=1.0, recall=0.6923076923076923, fmeasure=0.8181818181818181)}"
Thought you didn't want to know about any of this.,Tôi tưởng anh không muốn biết gì về chuyện này.,tưởng ông không muốn dính vào chuyện của tôi ?,8.913765521398126,0.6470588235294118,0.375,0.5294117647058824,0.36831683168316837,"{'rouge1': Score(precision=0.6470588235294118, recall=0.6470588235294118, fmeasure=0.6470588235294118), 'rouge2': Score(precision=0.375, recall=0.375, fmeasure=0.375), 'rougeL': Score(precision=0.5294117647058824, recall=0.5294117647058824, fmeasure=0.5294117647058824)}"
"All right, all right.","Được rồi, được rồi.",Vậy sao?,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
Who are you anyway?,Rốt cuộc anh là ai?,"Rốt cuộc thì, cậu là ai?",27.22230298303347,0.75,0.5714285714285715,0.75,0.6205128205128205,"{'rouge1': Score(precision=0.8571428571428571, recall=0.6666666666666666, fmeasure=0.75), 'rouge2': Score(precision=0.6666666666666666, recall=0.5, fmeasure=0.5714285714285715), 'rougeL': Score(precision=0.8571428571428571, recall=0.6666666666666666, fmeasure=0.75)}"
Sorry to interrupt.,Xin lỗi đã làm phiền.,Xin lỗi vì đã xen ngang.,16.341219448835542,0.4615384615384615,0.3636363636363636,0.4615384615384615,0.4574275362318841,"{'rouge1': Score(precision=0.42857142857142855, recall=0.5, fmeasure=0.4615384615384615), 'rouge2': Score(precision=0.3333333333333333, recall=0.4, fmeasure=0.3636363636363636), 'rougeL': Score(precision=0.42857142857142855, recall=0.5, fmeasure=0.4615384615384615)}"
"- [ Sighs ] - Hey, where's Trey?","- Này, Trey đâu?",- Trey đâu rồi hai em?,16.341219448835542,0.4,0.25,0.4,0.4574275362318841,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}"
What else do you know?,Anh còn biết gì nữa?,- Cô còn biết gì nữa?,64.31870218238025,0.875,0.8571428571428571,0.875,0.7217391304347825,"{'rouge1': Score(precision=0.875, recall=0.875, fmeasure=0.875), 'rouge2': Score(precision=0.8571428571428571, recall=0.8571428571428571, fmeasure=0.8571428571428571), 'rougeL': Score(precision=0.875, recall=0.875, fmeasure=0.875)}"
"Having balls is good, boy.",Can đảm là tốt đấy nhóc.,Thoải mái đi nhóc.,13.134549472120794,0.39999999999999997,0.15384615384615383,0.39999999999999997,0.3605769230769231,"{'rouge1': Score(precision=0.375, recall=0.42857142857142855, fmeasure=0.39999999999999997), 'rouge2': Score(precision=0.14285714285714285, recall=0.16666666666666666, fmeasure=0.15384615384615383), 'rougeL': Score(precision=0.375, recall=0.42857142857142855, fmeasure=0.39999999999999997)}"
I don't care.,Tôi không quan tâm.,Tôi không quan tâm.,100.00000000000004,1.0,1.0,1.0,0.996,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Commander.,Chỉ huy chỉ huy.,Chỉ Huy.,12.70331870386537,0.6666666666666666,0.5,0.6666666666666666,0.920138888888889,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.3333333333333333, recall=1.0, fmeasure=0.5), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}"
You are very sick.,Anh bệnh rất nặng.,Ngài yếu lắm rồi.,10.682175159905853,0.26666666666666666,0.0,0.13333333333333333,0.10000000000000002,"{'rouge1': Score(precision=0.2857142857142857, recall=0.25, fmeasure=0.26666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.125, fmeasure=0.13333333333333333)}"
Look at what we can do.,Nhìn xem chúng ta có thể làm được gì.,Nhìn xem chúng ta có thể làm gì.,70.71067811865478,0.9565217391304348,0.8571428571428572,0.9565217391304348,0.9835843169176502,"{'rouge1': Score(precision=0.9166666666666666, recall=1.0, fmeasure=0.9565217391304348), 'rouge2': Score(precision=0.8181818181818182, recall=0.9, fmeasure=0.8571428571428572), 'rougeL': Score(precision=0.9166666666666666, recall=1.0, fmeasure=0.9565217391304348)}"
Blowing your own horn from dawn to dusk.,Tự thổi kèn từ lúc rạng đông tới lúc hoàng hôn.,"Muội thì giống hoa loa kèn, muội cứ lải nhải từ sáng đến tối, bô lô, ba la như con vịt vậy.",1.3878876602910812,0.5490196078431372,0.12244897959183673,0.3137254901960784,0.06097560975609757,"{'rouge1': Score(precision=0.7368421052631579, recall=0.4375, fmeasure=0.5490196078431372), 'rouge2': Score(precision=0.16666666666666666, recall=0.0967741935483871, fmeasure=0.12244897959183673), 'rougeL': Score(precision=0.42105263157894735, recall=0.25, fmeasure=0.3137254901960784)}"
All the way down!,Nằm xuống!,Vào hết phía trong.,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
It changes nothing.,Nó không thay đổi gì cả.,Chẳng thay đổi gì cả.,61.47881529512643,0.7692307692307692,0.7272727272727272,0.7692307692307692,0.8163934426229508,"{'rouge1': Score(precision=0.7142857142857143, recall=0.8333333333333334, fmeasure=0.7692307692307692), 'rouge2': Score(precision=0.6666666666666666, recall=0.8, fmeasure=0.7272727272727272), 'rougeL': Score(precision=0.7142857142857143, recall=0.8333333333333334, fmeasure=0.7692307692307692)}"
"I've been going through your book, and cross-referencing it with the source files and list of suspects.","Tôi đã xem qua cuốn sách của anh, và đã phân tích nó với hồ sơ và danh sách các nghi phạm.","Tôi đang đọc qua sách của bà, cũng đã đánh dấu lại những hồ sơ lưu gốc và danh sách những kẻ tình nghi.",9.24499896438747,0.5538461538461538,0.253968253968254,0.4615384615384615,0.42027888628961974,"{'rouge1': Score(precision=0.6, recall=0.5142857142857142, fmeasure=0.5538461538461538), 'rouge2': Score(precision=0.27586206896551724, recall=0.23529411764705882, fmeasure=0.253968253968254), 'rougeL': Score(precision=0.5, recall=0.42857142857142855, fmeasure=0.4615384615384615)}"
"Oh, come on.",Thôi nào.,"Oh, thôi nào.",28.254432923044853,0.888888888888889,0.8571428571428571,0.888888888888889,0.6134259259259259,"{'rouge1': Score(precision=1.0, recall=0.8, fmeasure=0.888888888888889), 'rouge2': Score(precision=1.0, recall=0.75, fmeasure=0.8571428571428571), 'rougeL': Score(precision=1.0, recall=0.8, fmeasure=0.888888888888889)}"
Hades and Ares have joined Kronos against humanity.,Hades và Ares đã liên kết với nhau chống lại nhân loại.,- Ares và Hades... Đã đi theo Kronos. Để chống lại con người.,5.534770987684913,0.5806451612903226,0.20689655172413793,0.5161290322580646,0.3054725074743273,"{'rouge1': Score(precision=0.5, recall=0.6923076923076923, fmeasure=0.5806451612903226), 'rouge2': Score(precision=0.17647058823529413, recall=0.25, fmeasure=0.20689655172413793), 'rougeL': Score(precision=0.4444444444444444, recall=0.6153846153846154, fmeasure=0.5161290322580646)}"
And he will expose you.,Và hắn sẽ vạch trần ngươi.,Và hắn sẽ tố cáo cô.,6.567274736060395,0.22222222222222224,0.125,0.22222222222222224,0.07142857142857142,"{'rouge1': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.1111111111111111, recall=0.14285714285714285, fmeasure=0.125), 'rougeL': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224)}"
Éowyn my body is broken.,Tôi đã bị gãy cơ thể.,Éowyn... thân xác ta đã gẫy vụn.,4.410363736106612,0.47058823529411764,0.13333333333333333,0.23529411764705882,0.11363636363636365,"{'rouge1': Score(precision=0.5714285714285714, recall=0.4, fmeasure=0.47058823529411764), 'rouge2': Score(precision=0.16666666666666666, recall=0.1111111111111111, fmeasure=0.13333333333333333), 'rougeL': Score(precision=0.2857142857142857, recall=0.2, fmeasure=0.23529411764705882)}"
What's his name?,Tên hắn là gì?,Tên nó là gì?,42.7287006396234,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.7500000000000001,"{'rouge1': Score(precision=0.8333333333333334, recall=1.0, fmeasure=0.9090909090909091), 'rouge2': Score(precision=0.6, recall=0.75, fmeasure=0.6666666666666665), 'rougeL': Score(precision=0.8333333333333334, recall=1.0, fmeasure=0.9090909090909091)}"
Pure murder!,Giết người!,Sát nhân rõ ràng!,14.127216461522432,0.36363636363636365,0.0,0.36363636363636365,0.10416666666666666,"{'rouge1': Score(precision=0.5, recall=0.2857142857142857, fmeasure=0.36363636363636365), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2857142857142857, fmeasure=0.36363636363636365)}"
You know what this means?,Anh biết cái này nghĩa là gì không?,Cô biết nó có nghĩa gì không?,20.164945583740657,0.7826086956521738,0.380952380952381,0.6956521739130435,0.5506172839506173,"{'rouge1': Score(precision=0.6923076923076923, recall=0.9, fmeasure=0.7826086956521738), 'rouge2': Score(precision=0.3333333333333333, recall=0.4444444444444444, fmeasure=0.380952380952381), 'rougeL': Score(precision=0.6153846153846154, recall=0.8, fmeasure=0.6956521739130435)}"
You are a sick little bastard.,Mày là thằng khốn bệnh hoạn.,Anh là thằng khốn bệnh hoạn.,80.91067115702207,0.8571428571428572,0.8421052631578948,0.8571428571428572,0.8551587301587302,"{'rouge1': Score(precision=0.8181818181818182, recall=0.9, fmeasure=0.8571428571428572), 'rouge2': Score(precision=0.8, recall=0.8888888888888888, fmeasure=0.8421052631578948), 'rougeL': Score(precision=0.8181818181818182, recall=0.9, fmeasure=0.8571428571428572)}"
"It said I had to get on that jury, and if I didn't follow orders, people would die.","Nó nói rằng tôi phải tham gia vào bồi thẩm đoàn đó, và nếu tôi không tuân theo mệnh lệnh, mọi người sẽ chết.",nó nói tôi phải làm thành viên bồi thẩm và nếu tôi không làm theo sẽ có người chết,13.25451214611751,0.7945205479452054,0.4507042253521127,0.6575342465753425,0.6411049268192124,"{'rouge1': Score(precision=0.725, recall=0.8787878787878788, fmeasure=0.7945205479452054), 'rouge2': Score(precision=0.41025641025641024, recall=0.5, fmeasure=0.4507042253521127), 'rougeL': Score(precision=0.6, recall=0.7272727272727273, fmeasure=0.6575342465753425)}"
- Plain or with butter? - What?,- hay với bơ?,- Có bơ không ạ?,11.51015341649912,0.25,0.0,0.25,0.25423728813559315,"{'rouge1': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.25, fmeasure=0.25)}"
Kindly surprised to hear you say that.,Tôi rất ngạc nhiên khi nghe anh nói vậy.,Hơi ngạc nhiên khi nghe chú nói vậy.,16.784459625186194,0.6428571428571429,0.4615384615384615,0.6428571428571429,0.412087912087912,"{'rouge1': Score(precision=0.6, recall=0.6923076923076923, fmeasure=0.6428571428571429), 'rouge2': Score(precision=0.42857142857142855, recall=0.5, fmeasure=0.4615384615384615), 'rougeL': Score(precision=0.6, recall=0.6923076923076923, fmeasure=0.6428571428571429)}"
And the last.,Và cuối cùng.,Và cuối cùng.,100.00000000000004,1.0,1.0,1.0,0.9921875,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Lady-killer.,Tiểu thư.,Sát gái.,27.516060407455225,0.0,0.0,0.0,0.16666666666666666,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
"Yes, it can!","Có, nó có thể!",Tất nhiên là có!,9.652434877402245,0.4,0.0,0.4,0.19607843137254904,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}"
Hey!,Này!,Hey!,49.99999999999999,0.0,0.0,0.0,0.25,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
Would you place me as close to the Führer as possible?,Ngài có thể sắp xếp cho tôi gặp Quốc trưởng càng gần càng tốt không?,Tim cho tôi một chỗ gần với Quốc trưởng nhất được chứ?,7.655122720591221,0.5652173913043478,0.27272727272727276,0.391304347826087,0.3842940685045948,"{'rouge1': Score(precision=0.48148148148148145, recall=0.6842105263157895, fmeasure=0.5652173913043478), 'rouge2': Score(precision=0.23076923076923078, recall=0.3333333333333333, fmeasure=0.27272727272727276), 'rougeL': Score(precision=0.3333333333333333, recall=0.47368421052631576, fmeasure=0.391304347826087)}"
