source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
tôi đã vượt qua khó khăn với sự ngoan cường đặc trưng của mình.,I've been through this with my own character strength.,I got over the difficulty with my characteristic tenacity.,9.287528999566801,0.3157894736842105,0.11764705882352941,0.3157894736842105,0.31250000000000006,"{'rouge1': Score(precision=0.3, recall=0.3333333333333333, fmeasure=0.3157894736842105), 'rouge2': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941), 'rougeL': Score(precision=0.3, recall=0.3333333333333333, fmeasure=0.3157894736842105)}"
Cô đã xuống nước nóng khi bạn trai gọi cô tại nơi làm việc.,She got into hot water when her boyfriend called her at work.,She got into hot water when her boyfriend called her at work.,100.00000000000004,1.0,1.0,1.0,0.9997724169321802,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
kế hoạch của bạn cho chủ nhật là gì?,What's your plan for Sunday?,What are your plans for Sunday?,27.48254571080018,0.8333333333333334,0.6,0.8333333333333334,0.8412698412698414,"{'rouge1': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334), 'rouge2': Score(precision=0.6, recall=0.6, fmeasure=0.6), 'rougeL': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334)}"
mái nhà được lợp bằng kim loại,The roof was covered with metal.,The roof is covered with sheet metal,19.64073254502565,0.7692307692307692,0.3636363636363636,0.7692307692307692,0.6371428571428571,"{'rouge1': Score(precision=0.8333333333333334, recall=0.7142857142857143, fmeasure=0.7692307692307692), 'rouge2': Score(precision=0.4, recall=0.3333333333333333, fmeasure=0.3636363636363636), 'rougeL': Score(precision=0.8333333333333334, recall=0.7142857142857143, fmeasure=0.7692307692307692)}"
tom thật tuyệt,It's amazing how big you are.,Tom is great.,6.567274736060395,0.0,0.0,0.0,0.22727272727272727,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
chúng tôi thông cảm.,We understand.,We're sympathetic.,27.516060407455225,0.4,0.0,0.4,0.25641025641025644,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}"
tôi đã hứa với bố mẹ tôi sẽ không uống,I promised my parents I wouldn't drink.,I promised my parents I wouldn't drink,84.08964152537145,1.0,1.0,1.0,0.9866898148148149,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
tom cung cấp mary một nửa bánh sandwich của mình.,tom provides his half sandwich mary.,Tom offered Mary half of his sandwich.,8.051153633013374,0.7692307692307692,0.0,0.4615384615384615,0.379746835443038,"{'rouge1': Score(precision=0.8333333333333334, recall=0.7142857142857143, fmeasure=0.7692307692307692), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.42857142857142855, fmeasure=0.4615384615384615)}"
"để nghe anh ấy nói tiếng Anh, bạn sẽ đưa anh ấy về quê.","To hear him speak English, you'll take him home.","To hear him speak English, you would take him for a native.",40.71631883019392,0.7272727272727272,0.6,0.7272727272727272,0.7148550724637681,"{'rouge1': Score(precision=0.8, recall=0.6666666666666666, fmeasure=0.7272727272727272), 'rouge2': Score(precision=0.6666666666666666, recall=0.5454545454545454, fmeasure=0.6), 'rougeL': Score(precision=0.8, recall=0.6666666666666666, fmeasure=0.7272727272727272)}"
"bạn đã làm tốt, tom.","You did good, man.","You did fine, Tom.",19.304869754804482,0.5,0.3333333333333333,0.5,0.5260416666666666,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}"
tôi chỉ muốn mọi người thích nhau,I just want people to like each other.,I just want everybody to like each other.,59.694917920196445,0.875,0.7142857142857143,0.875,0.8819444444444444,"{'rouge1': Score(precision=0.875, recall=0.875, fmeasure=0.875), 'rouge2': Score(precision=0.7142857142857143, recall=0.7142857142857143, fmeasure=0.7142857142857143), 'rougeL': Score(precision=0.875, recall=0.875, fmeasure=0.875)}"
nó thực sự tuyệt vời.,It's really great.,It's really great.,100.00000000000004,1.0,1.0,1.0,0.996,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tom không thể kiềm chế cơn giận của mình.,Tom couldn't control his anger.,Tom couldn't restrain his anger.,37.99178428257963,0.8333333333333334,0.6,0.8333333333333334,0.8412698412698414,"{'rouge1': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334), 'rouge2': Score(precision=0.6, recall=0.6, fmeasure=0.6), 'rougeL': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334)}"
"bạn sẽ làm gì, tom?","What are you gonna do, tom?","What are you gonna do, Tom?",70.71067811865478,1.0,1.0,1.0,0.9993141289437586,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
chúng ta đang ở một nơi an toàn,We're in a safe place.,We're in a safe place now.,67.31821382417488,0.923076923076923,0.9090909090909091,0.923076923076923,0.8757427021441488,"{'rouge1': Score(precision=1.0, recall=0.8571428571428571, fmeasure=0.923076923076923), 'rouge2': Score(precision=1.0, recall=0.8333333333333334, fmeasure=0.9090909090909091), 'rougeL': Score(precision=1.0, recall=0.8571428571428571, fmeasure=0.923076923076923)}"
giờ giải lao kết thúc,The break is over.,Recess ended,0.0,0.0,0.0,0.0,0.21739130434782608,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
tôi có tom để làm điều đó,I have to do it.,I got Tom to do it.,45.48019047027906,0.7272727272727272,0.4444444444444445,0.7272727272727272,0.7014492753623188,"{'rouge1': Score(precision=0.8, recall=0.6666666666666666, fmeasure=0.7272727272727272), 'rouge2': Score(precision=0.5, recall=0.4, fmeasure=0.4444444444444445), 'rougeL': Score(precision=0.8, recall=0.6666666666666666, fmeasure=0.7272727272727272)}"
tom không lừa gạt,Tom doesn't cheat.,Tom isn't bluffing,15.97357760615681,0.5,0.0,0.5,0.24390243902439024,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}"
chúng ta phải điều chỉnh kế hoạch của mình với những hoàn cảnh mới,We need to adjust our plans to new circumstances.,We must adapt our plan to these new circumstances,10.552670315936318,0.6666666666666666,0.375,0.6666666666666666,0.738954922628392,"{'rouge1': Score(precision=0.6666666666666666, recall=0.6666666666666666, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.375, recall=0.375, fmeasure=0.375), 'rougeL': Score(precision=0.6666666666666666, recall=0.6666666666666666, fmeasure=0.6666666666666666)}"
bạn có phiền nếu tôi hút thuốc ở đây không?,Do you mind if I smoke here?,Do you mind if I smoke here?,100.00000000000004,1.0,1.0,1.0,0.9990234375,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
tom và mary nhìn nhau và sau đó nhìn john,Tom and Mary looked at each other and then looked at John,Tom and Mary looked at each other and then at John,76.91605673134588,0.9565217391304348,0.8571428571428572,0.9565217391304348,0.9671655126200581,"{'rouge1': Score(precision=0.9166666666666666, recall=1.0, fmeasure=0.9565217391304348), 'rouge2': Score(precision=0.8181818181818182, recall=0.9, fmeasure=0.8571428571428572), 'rougeL': Score(precision=0.9166666666666666, recall=1.0, fmeasure=0.9565217391304348)}"
nhiều cải tiến đã được thực hiện kể từ khi thế kỷ này bắt đầu,Many improvements have been made since this century began.,Many improvements have been made since this century began,88.01117367933934,1.0,1.0,1.0,0.9883326549993218,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
tom làm ba mươi lần đẩy mỗi ngày.,30 pushs a day.,Tom does thirty pushups every day.,14.320952289897704,0.2,0.0,0.2,0.275735294117647,"{'rouge1': Score(precision=0.25, recall=0.16666666666666666, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.16666666666666666, fmeasure=0.2)}"
bạn có thể mô tả tom cho tôi?,Can you describe to me?,Can you describe Tom to me?,43.01250851313262,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.8534621578099838,"{'rouge1': Score(precision=1.0, recall=0.8333333333333334, fmeasure=0.9090909090909091), 'rouge2': Score(precision=0.75, recall=0.6, fmeasure=0.6666666666666665), 'rougeL': Score(precision=1.0, recall=0.8333333333333334, fmeasure=0.9090909090909091)}"
tom là rất thấp về tất cả mọi thứ.,Tom is very low about everything.,Tom is very low key about the whole thing.,29.640095400745814,0.6666666666666667,0.4615384615384615,0.6666666666666667,0.5798969072164949,"{'rouge1': Score(precision=0.8333333333333334, recall=0.5555555555555556, fmeasure=0.6666666666666667), 'rouge2': Score(precision=0.6, recall=0.375, fmeasure=0.4615384615384615), 'rougeL': Score(precision=0.8333333333333334, recall=0.5555555555555556, fmeasure=0.6666666666666667)}"
tôi đánh giá cao việc bạn nói với tôi,I appreciate you telling me.,I appreciate your telling me,22.957488466614326,0.8000000000000002,0.5,0.8000000000000002,0.7352941176470589,"{'rouge1': Score(precision=0.8, recall=0.8, fmeasure=0.8000000000000002), 'rouge2': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rougeL': Score(precision=0.8, recall=0.8, fmeasure=0.8000000000000002)}"
Anh cười phá lên ý kiến của tôi.,You laughed at my opinion.,He laughed off my idea.,10.682175159905853,0.4000000000000001,0.0,0.4000000000000001,0.25,"{'rouge1': Score(precision=0.4, recall=0.4, fmeasure=0.4000000000000001), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.4, recall=0.4, fmeasure=0.4000000000000001)}"
tôi sẽ không bao giờ tin rằng một điều như vậy có thể xảy ra với tôi,I would never believe such a thing could happen to me.,I would never have believed that such a thing could ever happen to me,33.166755101991235,0.88,0.608695652173913,0.88,0.7779374775422208,"{'rouge1': Score(precision=1.0, recall=0.7857142857142857, fmeasure=0.88), 'rouge2': Score(precision=0.7, recall=0.5384615384615384, fmeasure=0.608695652173913), 'rougeL': Score(precision=1.0, recall=0.7857142857142857, fmeasure=0.88)}"
điều này không thể đúng,This can't be right.,This can't be right,66.87403049764218,1.0,1.0,1.0,0.9764705882352942,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tom nói với mary rằng anh ta không tin vào chiêm tinh học.,Tom told Mary that he didn't believe in astrology.,Tom told Mary that he didn't believe in astrology.,100.00000000000004,1.0,1.0,1.0,0.9996243425995492,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
tôi đang học tại trường đại học hyogo,I'm at the University of Hyogo.,I'm studying at the University of Hyogo,64.34588841607616,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.864795918367347,"{'rouge1': Score(precision=1.0, recall=0.875, fmeasure=0.9333333333333333), 'rouge2': Score(precision=0.8333333333333334, recall=0.7142857142857143, fmeasure=0.7692307692307692), 'rougeL': Score(precision=1.0, recall=0.875, fmeasure=0.9333333333333333)}"
"tôi xin lỗi, nhưng tôi không cảm thấy muốn ra ngoài hôm nay","I'm sorry, but I don't feel like going out today.","I'm sorry, but I don't feel like going out today",90.36020036098445,1.0,1.0,1.0,0.9921405664212475,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Cô lùi lại khi thấy một con rắn.,You stand back when you see a snake.,She drew back when she saw a snake.,22.31618068926664,0.5,0.2857142857142857,0.5,0.5377777777777778,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.2857142857142857, recall=0.2857142857142857, fmeasure=0.2857142857142857), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}"
tom thúc giục mary học nghệ thuật,to urge mary to learn art,Tom urged Mary to study art,9.652434877402245,0.6666666666666666,0.4000000000000001,0.6666666666666666,0.625,"{'rouge1': Score(precision=0.6666666666666666, recall=0.6666666666666666, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.4, recall=0.4, fmeasure=0.4000000000000001), 'rougeL': Score(precision=0.6666666666666666, recall=0.6666666666666666, fmeasure=0.6666666666666666)}"
chúng thực sự vô hại,They're really harmless.,They're really harmless,59.460355750136046,1.0,1.0,1.0,0.9679878048780488,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Anh ấy đã kết hôn và có ba đứa con.,He's married and has three children.,He's married and has three children.,100.00000000000004,1.0,1.0,1.0,0.9990234375,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
tom gần như không bao giờ phạm sai lầm.,Almost never made a mistake.,Tom almost never makes mistakes.,9.652434877402245,0.6,0.25,0.6,0.8066666666666668,"{'rouge1': Score(precision=0.6, recall=0.6, fmeasure=0.6), 'rouge2': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rougeL': Score(precision=0.6, recall=0.6, fmeasure=0.6)}"
tôi đã hy vọng bạn và tôi có thể nói chuyện,I was hoping you and I could talk.,I was hoping you and I could talk,86.33400213704509,1.0,1.0,1.0,0.9866898148148149,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tôi nghĩ tom thích câu đố.,I think I like riddles.,I thought Tom liked riddles.,17.965205598154213,0.6,0.25,0.6,0.625,"{'rouge1': Score(precision=0.6, recall=0.6, fmeasure=0.6), 'rouge2': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rougeL': Score(precision=0.6, recall=0.6, fmeasure=0.6)}"
họ là một nhóm những kẻ thua cuộc,They're a group of losers.,They're a bunch of losers,22.957488466614326,0.8333333333333334,0.6,0.8333333333333334,0.7934426229508196,"{'rouge1': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334), 'rouge2': Score(precision=0.6, recall=0.6, fmeasure=0.6), 'rougeL': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334)}"
chúng tôi chỉ thuê tom.,We're just renting.,We just hired Tom.,14.794015674776452,0.5,0.0,0.5,0.6312500000000001,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}"
Tôi ngạc nhiên khi bạn và tom không thích nhau.,I'm surprised you and I don't like each other.,I'm surprised you and Tom don't like each other.,65.80370064762461,0.9090909090909091,0.8000000000000002,0.9090909090909091,0.9073691460055096,"{'rouge1': Score(precision=0.9090909090909091, recall=0.9090909090909091, fmeasure=0.9090909090909091), 'rouge2': Score(precision=0.8, recall=0.8, fmeasure=0.8000000000000002), 'rougeL': Score(precision=0.9090909090909091, recall=0.9090909090909091, fmeasure=0.9090909090909091)}"
chim làm tổ trên cây,birds make nests in trees,Birds make their nests in trees,34.98330125272251,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.8203389830508474,"{'rouge1': Score(precision=1.0, recall=0.8333333333333334, fmeasure=0.9090909090909091), 'rouge2': Score(precision=0.75, recall=0.6, fmeasure=0.6666666666666665), 'rougeL': Score(precision=1.0, recall=0.8333333333333334, fmeasure=0.9090909090909091)}"
hành động dũng cảm của anh ấy đã khiến anh ấy tôn trọng.,His brave act caused him to respect it.,His brave deed earned him respect.,11.99014838091355,0.5714285714285715,0.16666666666666666,0.5714285714285715,0.7098765432098765,"{'rouge1': Score(precision=0.5, recall=0.6666666666666666, fmeasure=0.5714285714285715), 'rouge2': Score(precision=0.14285714285714285, recall=0.2, fmeasure=0.16666666666666666), 'rougeL': Score(precision=0.5, recall=0.6666666666666666, fmeasure=0.5714285714285715)}"
tôi tìm thấy một cái gì đó tôi nghĩ rằng bạn nên xem.,I found something I thought you should see.,I found something I think you should see.,59.694917920196445,0.875,0.7142857142857143,0.875,0.9993141289437586,"{'rouge1': Score(precision=0.875, recall=0.875, fmeasure=0.875), 'rouge2': Score(precision=0.7142857142857143, recall=0.7142857142857143, fmeasure=0.7142857142857143), 'rougeL': Score(precision=0.875, recall=0.875, fmeasure=0.875)}"
hãy chắc chắn rằng bạn đi khám bác sĩ nếu bạn bị nặng hơn,Make sure you go to a doctor if you get worse.,Make sure you go to a doctor if you get worse.,100.00000000000004,1.0,1.0,1.0,0.9997106481481481,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
tôi không muốn tom biết rằng mary và tôi đã hẹn hò.,I don't want to know that mary and I are dating.,I don't want Tom to know that Mary and I went on a date.,19.320813030085763,0.8148148148148148,0.64,0.8148148148148148,0.7583598726114649,"{'rouge1': Score(precision=0.9166666666666666, recall=0.7333333333333333, fmeasure=0.8148148148148148), 'rouge2': Score(precision=0.7272727272727273, recall=0.5714285714285714, fmeasure=0.64), 'rougeL': Score(precision=0.9166666666666666, recall=0.7333333333333333, fmeasure=0.8148148148148148)}"
"để bắt đầu, tôi muốn cảm ơn tất cả các bạn.","To begin, I want to thank you all.","To start with, I want to thank you all.",70.80735452207037,0.823529411764706,0.6666666666666666,0.823529411764706,0.9137614678899082,"{'rouge1': Score(precision=0.875, recall=0.7777777777777778, fmeasure=0.823529411764706), 'rouge2': Score(precision=0.7142857142857143, recall=0.625, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.875, recall=0.7777777777777778, fmeasure=0.823529411764706)}"
chúng có ăn được không?,Can they eat?,Are these edible?,15.97357760615681,0.0,0.0,0.0,0.125,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
tôi sẽ gọi cho bạn khi tôi đến boston,I'll call you when I get to boston.,I'll give you a call when I get to Boston,30.719343730842187,0.9,0.5555555555555556,0.7999999999999999,0.7894438781288935,"{'rouge1': Score(precision=1.0, recall=0.8181818181818182, fmeasure=0.9), 'rouge2': Score(precision=0.625, recall=0.5, fmeasure=0.5555555555555556), 'rougeL': Score(precision=0.8888888888888888, recall=0.7272727272727273, fmeasure=0.7999999999999999)}"
Mùa thu là mùa yêu thích của tôi,The fall is my favorite season,Fall is my favorite season,50.81327481546147,0.9090909090909091,0.888888888888889,0.9090909090909091,0.9764705882352942,"{'rouge1': Score(precision=0.8333333333333334, recall=1.0, fmeasure=0.9090909090909091), 'rouge2': Score(precision=0.8, recall=1.0, fmeasure=0.888888888888889), 'rougeL': Score(precision=0.8333333333333334, recall=1.0, fmeasure=0.9090909090909091)}"
hàng ngàn người đã ở đó,Thousands of people were there.,Thousands of people were there,75.98356856515926,1.0,1.0,1.0,0.9764705882352942,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
tôi không có lựa chọn nào khác ngoài việc ở lại.,I had no choice but to stay.,I had no choice but to stay.,100.00000000000004,1.0,1.0,1.0,0.9990234375,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
bạn có thể cho tôi một chút thời gian?,Can you give me a moment?,Could you give me just a moment?,35.64026463354184,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.7454289732770746,"{'rouge1': Score(precision=0.8333333333333334, recall=0.7142857142857143, fmeasure=0.7692307692307692), 'rouge2': Score(precision=0.6, recall=0.5, fmeasure=0.5454545454545454), 'rougeL': Score(precision=0.8333333333333334, recall=0.7142857142857143, fmeasure=0.7692307692307692)}"
cô ấy có một tiếng Pháp tốt,She has a good French language.,She has a good command of French.,39.44243648327556,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.7120253164556962,"{'rouge1': Score(precision=0.8333333333333334, recall=0.7142857142857143, fmeasure=0.7692307692307692), 'rouge2': Score(precision=0.6, recall=0.5, fmeasure=0.5454545454545454), 'rougeL': Score(precision=0.8333333333333334, recall=0.7142857142857143, fmeasure=0.7692307692307692)}"
"""Tôi là người Nhật"", cậu bé trả lời.","""I'm Japanese,"" he answered.","""I'm Japanese,"" the boy answered.",52.4735797760732,0.7272727272727272,0.4444444444444445,0.7272727272727272,0.8017676767676769,"{'rouge1': Score(precision=0.8, recall=0.6666666666666666, fmeasure=0.7272727272727272), 'rouge2': Score(precision=0.5, recall=0.4, fmeasure=0.4444444444444445), 'rougeL': Score(precision=0.8, recall=0.6666666666666666, fmeasure=0.7272727272727272)}"
tại sao bạn không thể để tôi một mình?,Why can't you leave me alone?,Why can't you leave me alone?,100.00000000000004,1.0,1.0,1.0,0.9990234375,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
loại phim yêu thích của bạn để xem với con của bạn là gì?,What's your favorite movie to see with your kids?,What's your favorite kind of movie to watch with your children?,19.43405668642612,0.7272727272727272,0.5,0.7272727272727272,0.7707031250000002,"{'rouge1': Score(precision=0.8, recall=0.6666666666666666, fmeasure=0.7272727272727272), 'rouge2': Score(precision=0.5555555555555556, recall=0.45454545454545453, fmeasure=0.5), 'rougeL': Score(precision=0.8, recall=0.6666666666666666, fmeasure=0.7272727272727272)}"
tom trở thành anh hùng,Tom became a hero.,Tom became a hero,66.87403049764218,1.0,1.0,1.0,0.9679878048780488,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
tom đã không ở bên tôi,Tom wasn't with me.,Tom wasn't with me,66.87403049764218,1.0,1.0,1.0,0.9764705882352942,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
tuyết bao phủ hoàn toàn thị trấn,The snow covered the whole town.,Snow completely covered the town,14.535768424205482,0.7272727272727272,0.22222222222222224,0.7272727272727272,0.6069711538461539,"{'rouge1': Score(precision=0.6666666666666666, recall=0.8, fmeasure=0.7272727272727272), 'rouge2': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224), 'rougeL': Score(precision=0.6666666666666666, recall=0.8, fmeasure=0.7272727272727272)}"
đó là một chủ đề tôi không biết gì về,It's a topic I don't know anything about.,That's a subject I know nothing about,6.742555929751843,0.5555555555555556,0.125,0.5555555555555556,0.6777108433734939,"{'rouge1': Score(precision=0.5, recall=0.625, fmeasure=0.5555555555555556), 'rouge2': Score(precision=0.1111111111111111, recall=0.14285714285714285, fmeasure=0.125), 'rougeL': Score(precision=0.5, recall=0.625, fmeasure=0.5555555555555556)}"
đừng ăn mà không có tôi,Don't eat without me.,Don't eat without me.,100.00000000000004,1.0,1.0,1.0,0.9976851851851852,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
con mèo cào tay tôi,The cat scratched my hand.,The cat scratched my hand,75.98356856515926,1.0,1.0,1.0,0.9764705882352942,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
bắt đầu đếm,_Other Organiser,Start counting.,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
chỉ một lát thôi tôi đã không quyết định.,Just for a moment I didn't decide.,Just a moment. I haven't made up my mind.,9.545138913210204,0.5555555555555556,0.25,0.5555555555555556,0.36443494776828117,"{'rouge1': Score(precision=0.625, recall=0.5, fmeasure=0.5555555555555556), 'rouge2': Score(precision=0.2857142857142857, recall=0.2222222222222222, fmeasure=0.25), 'rougeL': Score(precision=0.625, recall=0.5, fmeasure=0.5555555555555556)}"
"hãy chắc chắn để liên lạc với tôi, nếu có bất cứ điều gì tôi có thể làm cho bạn.","Be sure to contact me, if there's anything I can do for you.","Be sure to get in touch with me, if there is anything I can do for you.",44.22089323347926,0.7741935483870968,0.6206896551724138,0.7741935483870968,0.7945335710041592,"{'rouge1': Score(precision=0.8571428571428571, recall=0.7058823529411765, fmeasure=0.7741935483870968), 'rouge2': Score(precision=0.6923076923076923, recall=0.5625, fmeasure=0.6206896551724138), 'rougeL': Score(precision=0.8571428571428571, recall=0.7058823529411765, fmeasure=0.7741935483870968)}"
Tôi đang chờ một cuộc gọi điện thoại.,I'm waiting for a phone call.,I'm waiting for a phone call.,100.00000000000004,1.0,1.0,1.0,0.9990234375,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tôi có một công việc bán thời gian,I have a part-time job.,I have a part-time job,75.98356856515926,1.0,1.0,1.0,0.9764705882352942,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
