source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
Are you volunteering?,Anh có tình nguyện không?,bạn có tình nguyện không,50.81327481546147,0.823529411764706,0.7999999999999999,0.823529411764706,0.778186274509804,"{'rouge1': Score(precision=0.875, recall=0.7777777777777778, fmeasure=0.823529411764706), 'rouge2': Score(precision=0.8571428571428571, recall=0.75, fmeasure=0.7999999999999999), 'rougeL': Score(precision=0.875, recall=0.7777777777777778, fmeasure=0.823529411764706)}"
They are running in the park.,Họ đang chạy trong công viên.,họ đang chạy trong công viên.,80.91067115702207,1.0,1.0,1.0,0.9985422740524781,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
I'm your new roommate.,Tớ là bạn cùng phòng mới của cậu.,Tôi là bạn cùng phòng mới của bạn.,61.04735835807847,0.8275862068965518,0.7407407407407408,0.8275862068965518,0.7052154195011338,"{'rouge1': Score(precision=0.8571428571428571, recall=0.8, fmeasure=0.8275862068965518), 'rouge2': Score(precision=0.7692307692307693, recall=0.7142857142857143, fmeasure=0.7407407407407408), 'rougeL': Score(precision=0.8571428571428571, recall=0.8, fmeasure=0.8275862068965518)}"
The new bridge made it easy for the villagers to go to town.,Cây cầu mới đã làm cho dân làng dễ dàng đi đến thành phố.,cây cầu mới giúp dân làng dễ dàng đi đến thị trấn.,37.5022891676693,0.7804878048780488,0.717948717948718,0.7804878048780488,0.7473484848484849,"{'rouge1': Score(precision=0.7619047619047619, recall=0.8, fmeasure=0.7804878048780488), 'rouge2': Score(precision=0.7, recall=0.7368421052631579, fmeasure=0.717948717948718), 'rougeL': Score(precision=0.7619047619047619, recall=0.8, fmeasure=0.7804878048780488)}"
You never tell me you love me.,Anh chưa bao giờ nói yêu em.,bạn không bao giờ nói với tôi rằng bạn yêu tôi,15.181939159382823,0.4,0.2857142857142857,0.4,0.35046728971962615,"{'rouge1': Score(precision=0.6, recall=0.3, fmeasure=0.4), 'rouge2': Score(precision=0.4444444444444444, recall=0.21052631578947367, fmeasure=0.2857142857142857), 'rougeL': Score(precision=0.6, recall=0.3, fmeasure=0.4)}"
Science does not solve all the problems of life,không giải quyết tất cả các vấn đề của cuộc sống,khoa học không giải quyết được tất cả các vấn đề của cuộc sống,61.91566827062977,0.9047619047619047,0.85,0.9047619047619047,0.8005067261868855,"{'rouge1': Score(precision=1.0, recall=0.8260869565217391, fmeasure=0.9047619047619047), 'rouge2': Score(precision=0.9444444444444444, recall=0.7727272727272727, fmeasure=0.85), 'rougeL': Score(precision=1.0, recall=0.8260869565217391, fmeasure=0.9047619047619047)}"
We should do what we always do.,Chúng ta nên làm những gì chúng ta luôn làm.,chúng ta nên làm những gì chúng ta luôn luôn làm,72.26568811456055,0.9444444444444444,0.9411764705882353,0.9444444444444444,0.9054545454545455,"{'rouge1': Score(precision=1.0, recall=0.8947368421052632, fmeasure=0.9444444444444444), 'rouge2': Score(precision=1.0, recall=0.8888888888888888, fmeasure=0.9411764705882353), 'rougeL': Score(precision=1.0, recall=0.8947368421052632, fmeasure=0.9444444444444444)}"
I'm glad that makes Tom happy.,Tôi mừng vì điều đó làm Tom hạnh phúc.,Tôi rất vui vì điều đó làm cho tom hạnh phúc.,32.16094349518416,0.7999999999999999,0.6428571428571429,0.7999999999999999,0.7485875706214691,"{'rouge1': Score(precision=0.8571428571428571, recall=0.75, fmeasure=0.7999999999999999), 'rouge2': Score(precision=0.6923076923076923, recall=0.6, fmeasure=0.6428571428571429), 'rougeL': Score(precision=0.8571428571428571, recall=0.75, fmeasure=0.7999999999999999)}"
"While I understand what you say, I can't agree with you.","Trong khi tôi hiểu những gì anh nói, tôi không thể đồng ý với anh.","Trong khi tôi hiểu những gì bạn nói, tôi không thể đồng ý với bạn.",70.85876411943929,0.8636363636363636,0.8095238095238095,0.8636363636363636,0.8788235294117647,"{'rouge1': Score(precision=0.9047619047619048, recall=0.8260869565217391, fmeasure=0.8636363636363636), 'rouge2': Score(precision=0.85, recall=0.7727272727272727, fmeasure=0.8095238095238095), 'rougeL': Score(precision=0.9047619047619048, recall=0.8260869565217391, fmeasure=0.8636363636363636)}"
Everything is all arranged.,Mọi thứ đã được sắp xếp.,mọi thứ đều được sắp xếp,26.269098944241588,0.9411764705882353,0.7999999999999999,0.9411764705882353,0.7934426229508196,"{'rouge1': Score(precision=1.0, recall=0.8888888888888888, fmeasure=0.9411764705882353), 'rouge2': Score(precision=0.8571428571428571, recall=0.75, fmeasure=0.7999999999999999), 'rougeL': Score(precision=1.0, recall=0.8888888888888888, fmeasure=0.9411764705882353)}"
How long have you had this wart on your hand?,Anh đã có cái mụn cóc này bao lâu rồi?,bạn đã có cái mụn này trên tay bao lâu rồi?,44.12739850976206,0.7500000000000001,0.6666666666666666,0.7500000000000001,0.742296918767507,"{'rouge1': Score(precision=0.8, recall=0.7058823529411765, fmeasure=0.7500000000000001), 'rouge2': Score(precision=0.7142857142857143, recall=0.625, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.8, recall=0.7058823529411765, fmeasure=0.7500000000000001)}"
Tom rushed to help Mary.,Tom để giúp đỡ Ma - ri.,tom vội vàng giúp mary.,6.567274736060396,0.4615384615384615,0.18181818181818182,0.4615384615384615,0.24193548387096772,"{'rouge1': Score(precision=0.6, recall=0.375, fmeasure=0.4615384615384615), 'rouge2': Score(precision=0.25, recall=0.14285714285714285, fmeasure=0.18181818181818182), 'rougeL': Score(precision=0.6, recall=0.375, fmeasure=0.4615384615384615)}"
They caught me with my pants down.,Họ bắt gặp tôi với cái quần của tôi.,họ bắt tôi với quần của tôi xuống.,21.36435031981171,0.8125,0.7333333333333334,0.8125,0.824175824175824,"{'rouge1': Score(precision=0.7647058823529411, recall=0.8666666666666667, fmeasure=0.8125), 'rouge2': Score(precision=0.6875, recall=0.7857142857142857, fmeasure=0.7333333333333334), 'rougeL': Score(precision=0.7647058823529411, recall=0.8666666666666667, fmeasure=0.8125)}"
"Place your bets, please.",Xin vui lòng đưa ra đề nghị.,"đặt cược của bạn, xin vui lòng.",10.786826322527471,0.5555555555555556,0.37499999999999994,0.4444444444444444,0.4213483146067415,"{'rouge1': Score(precision=0.7142857142857143, recall=0.45454545454545453, fmeasure=0.5555555555555556), 'rouge2': Score(precision=0.5, recall=0.3, fmeasure=0.37499999999999994), 'rougeL': Score(precision=0.5714285714285714, recall=0.36363636363636365, fmeasure=0.4444444444444444)}"
Where's that bottle of wine I asked you to buy,Cái chai rượu tôi bảo cậu mua đâu rồi?,chai rượu đó tôi đã hỏi bạn mua ở đâu,10.552670315936318,0.6923076923076923,0.5,0.6153846153846153,0.372,"{'rouge1': Score(precision=0.6, recall=0.8181818181818182, fmeasure=0.6923076923076923), 'rouge2': Score(precision=0.42857142857142855, recall=0.6, fmeasure=0.5), 'rougeL': Score(precision=0.5333333333333333, recall=0.7272727272727273, fmeasure=0.6153846153846153)}"
Several students came to the library.,Nhiều học viên đến thư viện.,Một vài sinh viên đã đến thư viện.,32.66828640925501,0.5714285714285713,0.5263157894736842,0.5714285714285713,0.5499999999999999,"{'rouge1': Score(precision=0.6, recall=0.5454545454545454, fmeasure=0.5714285714285713), 'rouge2': Score(precision=0.5555555555555556, recall=0.5, fmeasure=0.5263157894736842), 'rougeL': Score(precision=0.6, recall=0.5454545454545454, fmeasure=0.5714285714285713)}"
They broke out into spontaneous laughter.,Họ đã phá vỡ vào tiếng cười.,họ phá lên cười.,12.223075560872525,0.5333333333333333,0.3076923076923077,0.5333333333333333,0.5955188679245284,"{'rouge1': Score(precision=0.4444444444444444, recall=0.6666666666666666, fmeasure=0.5333333333333333), 'rouge2': Score(precision=0.25, recall=0.4, fmeasure=0.3076923076923077), 'rougeL': Score(precision=0.4444444444444444, recall=0.6666666666666666, fmeasure=0.5333333333333333)}"
Give them money.,Đưa tiền cho họ.,cho họ tiền.,25.40663740773073,0.888888888888889,0.5714285714285715,0.4444444444444445,0.7698170731707317,"{'rouge1': Score(precision=0.8, recall=1.0, fmeasure=0.888888888888889), 'rouge2': Score(precision=0.5, recall=0.6666666666666666, fmeasure=0.5714285714285715), 'rougeL': Score(precision=0.4, recall=0.5, fmeasure=0.4444444444444445)}"
I went shopping last Saturday,Em đi dạo hôm qua,tôi đã đi mua sắm vào thứ bảy tuần trước,3.9297526283216277,0.27272727272727276,0.0,0.18181818181818182,0.052631578947368425,"{'rouge1': Score(precision=0.42857142857142855, recall=0.2, fmeasure=0.27272727272727276), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2857142857142857, recall=0.13333333333333333, fmeasure=0.18181818181818182)}"
I love watching basketball.,Tớ thích xem bóng bầu dục.,tôi thích xem bóng rổ,24.446151121745054,0.6666666666666665,0.5,0.6666666666666665,0.5662393162393162,"{'rouge1': Score(precision=0.6, recall=0.75, fmeasure=0.6666666666666665), 'rouge2': Score(precision=0.4444444444444444, recall=0.5714285714285714, fmeasure=0.5), 'rougeL': Score(precision=0.6, recall=0.75, fmeasure=0.6666666666666665)}"
They would pay back the loans when they sold their crops.,Họ sẽ trả lại khoản vay khi bán hoa hồng.,họ sẽ trả lại các khoản vay khi họ bán mùa màng của họ.,17.52592436173078,0.742857142857143,0.4848484848484849,0.6857142857142857,0.5635887028581092,"{'rouge1': Score(precision=0.9285714285714286, recall=0.6190476190476191, fmeasure=0.742857142857143), 'rouge2': Score(precision=0.6153846153846154, recall=0.4, fmeasure=0.4848484848484849), 'rougeL': Score(precision=0.8571428571428571, recall=0.5714285714285714, fmeasure=0.6857142857142857)}"
Tom isn't very good at remembering names,Không phải Tom Tom Tom không giỏi về ghi nhớ,Tom không giỏi nhớ tên,16.784459625186194,0.5454545454545454,0.4,0.5454545454545454,0.6818181818181819,"{'rouge1': Score(precision=0.42857142857142855, recall=0.75, fmeasure=0.5454545454545454), 'rouge2': Score(precision=0.3076923076923077, recall=0.5714285714285714, fmeasure=0.4), 'rougeL': Score(precision=0.42857142857142855, recall=0.75, fmeasure=0.5454545454545454)}"
Sorry I'm late.,Xin lỗi tôi đến muộn.,xin lỗi tôi tới trễ.,17.965205598154213,0.625,0.5714285714285714,0.625,0.625,"{'rouge1': Score(precision=0.625, recall=0.625, fmeasure=0.625), 'rouge2': Score(precision=0.5714285714285714, recall=0.5714285714285714, fmeasure=0.5714285714285714), 'rougeL': Score(precision=0.625, recall=0.625, fmeasure=0.625)}"
Tom didn't know where the money came from,Tom không biết tiền đến từ đâu,tom không biết tiền đến từ đâu,80.91067115702207,1.0,1.0,1.0,0.9985422740524781,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
I'm out of ammo.,Tôi hết đạn rồi.,Tôi hết đạn rồi.,100.00000000000004,1.0,1.0,1.0,0.996,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
My little brother is watching television,Em trai tôi đang xem TV,em trai tôi đang xem tivi,50.81327481546147,0.8571428571428571,0.8333333333333334,0.8571428571428571,0.8300000000000002,"{'rouge1': Score(precision=0.8571428571428571, recall=0.8571428571428571, fmeasure=0.8571428571428571), 'rouge2': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334), 'rougeL': Score(precision=0.8571428571428571, recall=0.8571428571428571, fmeasure=0.8571428571428571)}"
I'm going in first,Tôi sẽ đi đầu tiên,tôi sẽ vào trước,10.682175159905853,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.45731707317073167,"{'rouge1': Score(precision=0.42857142857142855, recall=0.42857142857142855, fmeasure=0.42857142857142855), 'rouge2': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rougeL': Score(precision=0.42857142857142855, recall=0.42857142857142855, fmeasure=0.42857142857142855)}"
Could you call me back a bit later?,Anh có thể gọi lại cho tôi một chút sau được không?,bạn có thể gọi lại cho tôi một lát sau được không?,67.03420896351791,0.8648648648648649,0.7999999999999999,0.8648648648648649,0.8436109345200256,"{'rouge1': Score(precision=0.8888888888888888, recall=0.8421052631578947, fmeasure=0.8648648648648649), 'rouge2': Score(precision=0.8235294117647058, recall=0.7777777777777778, fmeasure=0.7999999999999999), 'rougeL': Score(precision=0.8888888888888888, recall=0.8421052631578947, fmeasure=0.8648648648648649)}"
I know it's difficult to believe,Tôi biết là rất khó để tin,tôi biết điều đó thật khó tin,8.643019616048525,0.7368421052631577,0.5882352941176471,0.7368421052631577,0.4508928571428571,"{'rouge1': Score(precision=0.7777777777777778, recall=0.7, fmeasure=0.7368421052631577), 'rouge2': Score(precision=0.625, recall=0.5555555555555556, fmeasure=0.5882352941176471), 'rougeL': Score(precision=0.7777777777777778, recall=0.7, fmeasure=0.7368421052631577)}"
We need to do something to take our minds off our problems.,Chúng ta cần phải làm gì đó để không nghĩ đến những vấn đề của chúng ta.,chúng ta cần phải làm một cái gì đó để loại bỏ tâm trí của chúng ta khỏi những vấn đề của chúng ta.,36.477050335562964,0.7118644067796611,0.5614035087719298,0.6779661016949152,0.6114311842706904,"{'rouge1': Score(precision=0.9130434782608695, recall=0.5833333333333334, fmeasure=0.7118644067796611), 'rouge2': Score(precision=0.7272727272727273, recall=0.45714285714285713, fmeasure=0.5614035087719298), 'rougeL': Score(precision=0.8695652173913043, recall=0.5555555555555556, fmeasure=0.6779661016949152)}"
I've got a feeling that something is about to happen.,Tôi có cảm giác là sắp có chuyện xảy ra.,Tôi đã có cảm giác rằng một cái gì đó sắp xảy ra.,19.193856766522426,0.742857142857143,0.5454545454545454,0.6857142857142857,0.5126596715328466,"{'rouge1': Score(precision=0.8125, recall=0.6842105263157895, fmeasure=0.742857142857143), 'rouge2': Score(precision=0.6, recall=0.5, fmeasure=0.5454545454545454), 'rougeL': Score(precision=0.75, recall=0.631578947368421, fmeasure=0.6857142857142857)}"
Tom was astounded and fascinated by what he saw there.,Tom rất ngạc nhiên và bị cuốn hút bởi những gì anh thấy ở đó.,tom kinh ngạc và bị mê hoặc bởi những gì anh thấy ở đó.,49.582717346593746,0.6842105263157895,0.5,0.6842105263157895,0.7799852832965417,"{'rouge1': Score(precision=0.6190476190476191, recall=0.7647058823529411, fmeasure=0.6842105263157895), 'rouge2': Score(precision=0.45, recall=0.5625, fmeasure=0.5), 'rougeL': Score(precision=0.6190476190476191, recall=0.7647058823529411, fmeasure=0.6842105263157895)}"
I heard that Tom was working late last night with you. Is that true?,"Tôi nghe nói Tom đã làm việc muộn đêm qua với anh, có đúng vậy không?",tôi nghe nói rằng tom đã làm việc đêm qua với bạn. điều đó có đúng không,17.31421542866465,0.8085106382978724,0.5777777777777778,0.7659574468085107,0.7016765285996055,"{'rouge1': Score(precision=0.8260869565217391, recall=0.7916666666666666, fmeasure=0.8085106382978724), 'rouge2': Score(precision=0.5909090909090909, recall=0.5652173913043478, fmeasure=0.5777777777777778), 'rougeL': Score(precision=0.782608695652174, recall=0.75, fmeasure=0.7659574468085107)}"
Tom said he wouldn't let it happen again.,Tom nói anh ta sẽ không để nó xảy ra lần nữa.,Tom nói anh ấy sẽ không để nó xảy ra lần nữa.,76.11606003349888,0.9375,0.8666666666666667,0.9375,0.920940170940171,"{'rouge1': Score(precision=0.9375, recall=0.9375, fmeasure=0.9375), 'rouge2': Score(precision=0.8666666666666667, recall=0.8666666666666667, fmeasure=0.8666666666666667), 'rougeL': Score(precision=0.9375, recall=0.9375, fmeasure=0.9375)}"
Have you read the leading article in today's paper?,Bạn đã đọc bài báo trong bài báo ngày hôm nay chưa?,Bạn đã đọc bài viết hàng đầu trong bài báo ngày hôm nay?,54.844980922047604,0.7692307692307692,0.7027027027027027,0.7692307692307692,0.7833402699328141,"{'rouge1': Score(precision=0.7894736842105263, recall=0.75, fmeasure=0.7692307692307692), 'rouge2': Score(precision=0.7222222222222222, recall=0.6842105263157895, fmeasure=0.7027027027027027), 'rougeL': Score(precision=0.7894736842105263, recall=0.75, fmeasure=0.7692307692307692)}"
A temporary government was established.,Một chính phủ tạm thời đã được thiết lập.,một chính phủ tạm thời được thành lập.,32.46679154750989,0.8571428571428571,0.7692307692307693,0.8571428571428571,0.855940934065934,"{'rouge1': Score(precision=0.8571428571428571, recall=0.8571428571428571, fmeasure=0.8571428571428571), 'rouge2': Score(precision=0.7692307692307693, recall=0.7692307692307693, fmeasure=0.7692307692307693), 'rougeL': Score(precision=0.8571428571428571, recall=0.8571428571428571, fmeasure=0.8571428571428571)}"
Tom told me to make sure I got didn't lose his keys,Tom nói với tôi để đảm bảo rằng tôi đã không mất chìa khóa của mình,Tom nói với tôi để đảm bảo rằng tôi đã không bị mất chìa khóa của anh ấy,71.9548353625319,0.9056603773584906,0.8627450980392156,0.9056603773584906,0.8416978776529339,"{'rouge1': Score(precision=0.9230769230769231, recall=0.8888888888888888, fmeasure=0.9056603773584906), 'rouge2': Score(precision=0.88, recall=0.8461538461538461, fmeasure=0.8627450980392156), 'rougeL': Score(precision=0.9230769230769231, recall=0.8888888888888888, fmeasure=0.9056603773584906)}"
We promised to stand by him in case of trouble.,Chúng tôi đã hứa sẽ ở bên cạnh anh ta trong trường hợp có rắc rối.,chúng tôi hứa sẽ đứng bên anh ấy trong trường hợp gặp rắc rối.,17.61544515868727,0.8260869565217391,0.6363636363636364,0.8260869565217391,0.7401315789473686,"{'rouge1': Score(precision=0.8260869565217391, recall=0.8260869565217391, fmeasure=0.8260869565217391), 'rouge2': Score(precision=0.6363636363636364, recall=0.6363636363636364, fmeasure=0.6363636363636364), 'rougeL': Score(precision=0.8260869565217391, recall=0.8260869565217391, fmeasure=0.8260869565217391)}"
I wasn't sure I could trust you,Anh không chắc anh có thể tin em,tôi không chắc là tôi có thể tin bạn,22.811360354329615,0.5833333333333334,0.4545454545454546,0.5833333333333334,0.5438202247191011,"{'rouge1': Score(precision=0.7, recall=0.5, fmeasure=0.5833333333333334), 'rouge2': Score(precision=0.5555555555555556, recall=0.38461538461538464, fmeasure=0.4545454545454546), 'rougeL': Score(precision=0.7, recall=0.5, fmeasure=0.5833333333333334)}"
I demand the truth,Tôi muốn nói sự thật,tôi yêu cầu sự thật,21.3643503198117,0.5555555555555556,0.375,0.5555555555555556,0.5111111111111111,"{'rouge1': Score(precision=0.5555555555555556, recall=0.5555555555555556, fmeasure=0.5555555555555556), 'rouge2': Score(precision=0.375, recall=0.375, fmeasure=0.375), 'rougeL': Score(precision=0.5555555555555556, recall=0.5555555555555556, fmeasure=0.5555555555555556)}"
"Could you do the dishes, please?",Cô có thể rửa chén được không?,bạn có thể làm các món ăn được không?,20.130954856436926,0.5833333333333334,0.4545454545454546,0.5,0.49387755102040815,"{'rouge1': Score(precision=0.7, recall=0.5, fmeasure=0.5833333333333334), 'rouge2': Score(precision=0.5555555555555556, recall=0.38461538461538464, fmeasure=0.4545454545454546), 'rougeL': Score(precision=0.6, recall=0.42857142857142855, fmeasure=0.5)}"
Tom had a bruise on his arm.,Tom có một vết cắn trên cánh tay.,Tom bị bầm tím trên cánh tay.,31.55984539112945,0.6666666666666667,0.45454545454545453,0.6666666666666667,0.5975308641975308,"{'rouge1': Score(precision=0.6153846153846154, recall=0.7272727272727273, fmeasure=0.6666666666666667), 'rouge2': Score(precision=0.4166666666666667, recall=0.5, fmeasure=0.45454545454545453), 'rougeL': Score(precision=0.6153846153846154, recall=0.7272727272727273, fmeasure=0.6666666666666667)}"
I want to know what this is all about,Tôi muốn biết tất cả chuyện này là gì,tôi muốn biết tất cả những thứ này là về cái gì,26.432408210372945,0.7647058823529413,0.6250000000000001,0.7647058823529413,0.6657318376068376,"{'rouge1': Score(precision=0.8666666666666667, recall=0.6842105263157895, fmeasure=0.7647058823529413), 'rouge2': Score(precision=0.7142857142857143, recall=0.5555555555555556, fmeasure=0.6250000000000001), 'rougeL': Score(precision=0.8666666666666667, recall=0.6842105263157895, fmeasure=0.7647058823529413)}"
It was the only way to go,Đó là cách duy nhất để đi,đó là cách duy nhất để đi,80.91067115702207,1.0,1.0,1.0,0.9985422740524781,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
The room was so full of smoke that I could hardly breathe.,Căn phòng đầy khói đến nỗi tôi không thể thở được.,căn phòng đầy khói đến nỗi tôi khó thở.,44.833867003844595,0.9032258064516129,0.8275862068965517,0.9032258064516129,0.866013071895425,"{'rouge1': Score(precision=0.8235294117647058, recall=1.0, fmeasure=0.9032258064516129), 'rouge2': Score(precision=0.75, recall=0.9230769230769231, fmeasure=0.8275862068965517), 'rougeL': Score(precision=0.8235294117647058, recall=1.0, fmeasure=0.9032258064516129)}"
We're leaving here.,Chúng ta sẽ rời khỏi đây.,chúng ta sẽ rời khỏi đây,61.47881529512643,1.0,1.0,1.0,0.981329690346084,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
I thought Tom would need help figuring out how to do that.,Tôi nghĩ Tom sẽ cần giúp đỡ để tìm ra cách để làm điều đó.,tôi nghĩ tom sẽ cần giúp đỡ để tìm ra cách để làm điều đó.,80.65008590125565,1.0,1.0,1.0,0.9998779296875,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
I was here all the time,Lúc nào tôi cũng ở đây,tôi đã ở đây mọi lúc,17.965205598154213,0.6250000000000001,0.28571428571428575,0.375,0.5260416666666666,"{'rouge1': Score(precision=0.5555555555555556, recall=0.7142857142857143, fmeasure=0.6250000000000001), 'rouge2': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575), 'rougeL': Score(precision=0.3333333333333333, recall=0.42857142857142855, fmeasure=0.375)}"
A woman visited us while you were sleeping.,Một người phụ nữ đã đến thăm chúng tôi khi anh đang ngủ.,Một người phụ nữ đến thăm chúng tôi khi bạn đang ngủ.,53.33505353503043,0.9142857142857143,0.8484848484848485,0.9142857142857143,0.9088740458015268,"{'rouge1': Score(precision=0.9411764705882353, recall=0.8888888888888888, fmeasure=0.9142857142857143), 'rouge2': Score(precision=0.875, recall=0.8235294117647058, fmeasure=0.8484848484848485), 'rougeL': Score(precision=0.9411764705882353, recall=0.8888888888888888, fmeasure=0.9142857142857143)}"
These towels are different colors,♪ Những điều này thật khác nhau ♪,những chiếc khăn này có màu sắc khác nhau,10.786826322527471,0.5925925925925926,0.32,0.5185185185185185,0.3546348314606741,"{'rouge1': Score(precision=0.7272727272727273, recall=0.5, fmeasure=0.5925925925925926), 'rouge2': Score(precision=0.4, recall=0.26666666666666666, fmeasure=0.32), 'rougeL': Score(precision=0.6363636363636364, recall=0.4375, fmeasure=0.5185185185185185)}"
You can't run away from this.,Anh không thể chạy trốn khỏi chuyện này.,bạn không thể chạy trốn khỏi đây.,46.713797772820016,0.8461538461538461,0.6666666666666667,0.7692307692307692,0.7270233196159123,"{'rouge1': Score(precision=0.7857142857142857, recall=0.9166666666666666, fmeasure=0.8461538461538461), 'rouge2': Score(precision=0.6153846153846154, recall=0.7272727272727273, fmeasure=0.6666666666666667), 'rougeL': Score(precision=0.7142857142857143, recall=0.8333333333333334, fmeasure=0.7692307692307692)}"
Let's start again,Chúng ta hãy bắt đầu lại,hãy bắt đầu lại,50.81327481546147,0.8235294117647058,0.8,0.8235294117647058,0.9449404761904763,"{'rouge1': Score(precision=0.7, recall=1.0, fmeasure=0.8235294117647058), 'rouge2': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8), 'rougeL': Score(precision=0.7, recall=1.0, fmeasure=0.8235294117647058)}"
Making light of cavities can be a matter of life and death,Ánh sáng phân phân có thể là vấn đề sống chết,làm cho sâu răng có thể là vấn đề của sự sống và cái chết,26.528992618007447,0.5789473684210527,0.3888888888888889,0.5789473684210527,0.4605814928711211,"{'rouge1': Score(precision=0.6875, recall=0.5, fmeasure=0.5789473684210527), 'rouge2': Score(precision=0.4666666666666667, recall=0.3333333333333333, fmeasure=0.3888888888888889), 'rougeL': Score(precision=0.6875, recall=0.5, fmeasure=0.5789473684210527)}"
You could lose everything if you're not careful.,Bạn có thể mất tất cả nếu bạn không cẩn thận.,bạn có thể mất tất cả mọi thứ nếu bạn không cẩn thận.,62.20700406786387,0.9268292682926829,0.8717948717948718,0.9268292682926829,0.8675523349436391,"{'rouge1': Score(precision=1.0, recall=0.8636363636363636, fmeasure=0.9268292682926829), 'rouge2': Score(precision=0.9444444444444444, recall=0.8095238095238095, fmeasure=0.8717948717948718), 'rougeL': Score(precision=1.0, recall=0.8636363636363636, fmeasure=0.9268292682926829)}"
